"통계일","성별","연령대","키워드","점수"
"2021-04-22","남성","10대","벚꽃",286.16351
"2021-04-26","전체","전체","한치",106.34109000000001
"2021-04-26","전체","전체","캠핑",367.37608
"2021-04-26","전체","전체","수국",314.60639
"2021-04-26","여성","30대","한치",92.72856999999999
"2021-04-26","여성","30대","캠핑",362.13100999999995
"2021-04-26","여성","30대","수국",202.1598
"2021-04-26","여성","40대","한치",109.14632
"2021-04-26","여성","40대","캠핑",349.59347
"2021-04-26","여성","40대","수국",386.07722
"2021-04-26","여성","10대","캠핑",53.68851
"2021-04-26","여성","10대","코스모스",113.11473
"2021-03-31","여성","20대","캠핑",17.33547
"2021-03-31","여성","20대","코스모스",8.52033
"2021-03-31","여성","20대","벚꽃",336.32558
"2021-03-31","남성","60대이상","단풍",22.02484
"2021-03-31","남성","60대이상","캠핑",31.4387
"2021-03-31","남성","60대이상","벚꽃",339.25398
"2021-03-31","여성","50대","캠핑",20.69435
"2021-03-31","여성","50대","코스모스",12.47143
"2021-03-31","여성","50대","벚꽃",358.93100999999996
"2021-03-31","남성","20대","캠핑",18.270979999999998
"2021-03-31","남성","20대","코스모스",8.62966
"2021-03-31","남성","20대","벚꽃",341.55424999999997
"2021-03-31","남성","30대","한치",10.85643
"2021-03-31","남성","30대","캠핑",51.32687
"2021-03-31","남성","30대","벚꽃",349.05508
"2021-03-31","남성","40대","한치",25.61667
"2021-03-31","남성","40대","캠핑",78.78555
"2021-03-31","남성","40대","벚꽃",360.72105
"2021-03-31","남성","50대","한치",27.07612
"2021-03-31","남성","50대","캠핑",43.77160000000001
"2021-03-31","남성","50대","벚꽃",356.40137
"2021-03-31","남성","10대","캠핑",5.83774
"2021-03-31","남성","10대","코스모스",21.75889
"2021-03-31","남성","10대","벚꽃",349.96208
"2021-04-07","여성","10대","캠핑",13.40099
"2021-04-07","여성","10대","코스모스",47.005050000000004
"2021-04-07","여성","10대","벚꽃",332.69034
"2021-04-12","여성","60대이상","단풍",61.077819999999996
"2021-04-12","여성","60대이상","캠핑",71.85627
"2021-04-12","여성","60대이상","수국",339.52095
"2021-04-12","전체","전체","캠핑",262.29376
"2021-04-12","전체","전체","코스모스",70.37204
"2021-04-12","전체","전체","벚꽃",344.94252
"2021-04-12","여성","30대","캠핑",351.06381
"2021-04-12","여성","30대","코스모스",49.09375
"2021-04-12","여성","30대","벚꽃",318.04569000000004
"2021-04-12","여성","40대","캠핑",254.51445
"2021-04-12","여성","40대","코스모스",62.18056
"2021-04-12","여성","40대","벚꽃",341.0562
"2021-04-12","여성","10대","캠핑",22.86749
"2021-04-12","여성","10대","코스모스",74.22865
"2021-04-12","여성","10대","벚꽃",351.36114
"2021-04-12","여성","20대","캠핑",227.98602999999997
"2021-04-12","여성","20대","코스모스",72.97294000000001
"2021-04-12","여성","20대","벚꽃",353.61812000000003
"2021-04-12","남성","60대이상","단풍",107.40739
"2021-04-12","남성","60대이상","캠핑",113.75659999999999
"2021-04-12","남성","60대이상","유채꽃",289.94708
"2021-04-12","여성","50대","단풍",56.31227
"2021-04-12","여성","50대","캠핑",90.69765000000001
"2021-04-12","여성","50대","수국",380.06642999999997
"2021-04-12","남성","20대","캠핑",253.59193
"2021-04-12","남성","20대","코스모스",88.6494
"2021-04-12","남성","20대","벚꽃",358.33332
"2021-04-12","남성","30대","한치",47.50956
"2021-04-12","남성","30대","캠핑",361.01531
"2021-04-12","남성","30대","벚꽃",183.04596
"2021-04-12","남성","40대","한치",62.21627000000001
"2021-04-12","남성","40대","캠핑",359.81307
"2021-04-12","남성","40대","벚꽃",200.80105000000003
"2021-04-12","남성","50대","단풍",94.07404
"2021-04-12","남성","50대","캠핑",226.29627
"2021-04-12","남성","50대","유채꽃",340.37035
"2021-04-12","남성","10대","캠핑",36.2869
"2021-04-12","남성","10대","코스모스",102.10968
"2021-04-12","남성","10대","벚꽃",356.54007
"2021-04-14","여성","60대이상","단풍",71.42856
"2021-04-14","여성","60대이상","캠핑",77.27269999999999
"2021-04-14","여성","60대이상","수국",377.92206
"2021-04-14","전체","전체","캠핑",300.12536
"2021-04-14","전체","전체","코스모스",83.76983000000001
"2021-04-14","전체","전체","벚꽃",328.5734
"2021-04-14","여성","30대","캠핑",381.7944
"2021-04-14","여성","30대","유채꽃",268.98953
"2021-04-14","여성","30대","코스모스",52.874539999999996
"2021-04-14","여성","40대","캠핑",299.59430000000003
"2021-04-14","여성","40대","수국",383.67138
"2021-04-14","여성","40대","코스모스",72.92087000000001
"2021-04-14","여성","10대","캠핑",27.9279
"2021-04-14","여성","10대","코스모스",91.44142000000001
"2021-04-14","여성","10대","벚꽃",349.77475999999996
"2021-04-14","여성","20대","캠핑",246.42079999999999
"2021-04-14","여성","20대","코스모스",91.32319000000001
"2021-04-14","여성","20대","벚꽃",339.91321000000005
"2021-04-14","남성","60대이상","단풍",107.40738
"2021-04-14","남성","60대이상","캠핑",139.68252
"2021-04-14","남성","60대이상","유채꽃",337.03702
"2021-04-14","여성","50대","단풍",57.43347
"2021-04-14","여성","50대","캠핑",84.66352
"2021-04-14","여성","50대","수국",376.5258
"2021-04-14","남성","20대","캠핑",281.24998
"2021-04-14","남성","20대","코스모스",108.33332
"2021-04-14","남성","20대","벚꽃",352.95138
"2021-04-14","남성","30대","한치",51.106410000000004
"2021-04-14","남성","30대","캠핑",355.74287
"2021-04-14","남성","30대","유채꽃",190.09481999999997
"2021-04-14","남성","40대","한치",68.22839
"2021-04-14","남성","40대","캠핑",376.42751
"2021-04-14","남성","40대","유채꽃",207.61345
"2021-04-14","남성","50대","단풍",84.99999
"2021-04-14","남성","50대","캠핑",172.64704
"2021-04-14","남성","50대","유채꽃",330.2941
"2021-04-14","남성","10대","캠핑",46.26864
"2021-04-14","남성","10대","코스모스",105.97014
"2021-04-14","남성","10대","벚꽃",367.66167
"2021-04-18","여성","60대이상","단풍",76.39750000000001
"2021-04-18","여성","60대이상","캠핑",78.88198
"2021-04-18","여성","60대이상","수국",347.20495
"2021-04-18","전체","전체","캠핑",363.65074999999996
"2021-04-18","전체","전체","유채꽃",299.2364
"2021-04-18","전체","전체","코스모스",89.07936000000001
"2021-04-18","여성","30대","캠핑",368.64109
"2021-04-18","여성","30대","유채꽃",208.50172
"2021-04-18","여성","30대","코스모스",44.25085
"2021-04-18","여성","40대","캠핑",367.00507
"2021-04-18","여성","40대","수국",371.06597
"2021-04-18","여성","40대","코스모스",72.18272
"2021-04-18","여성","10대","캠핑",45.11039
"2021-04-18","여성","10대","코스모스",101.26181
"2021-04-18","여성","10대","벚꽃",364.66876
"2021-04-18","여성","20대","캠핑",281.32941
"2021-04-18","여성","20대","유채꽃",321.70086000000003
"2021-04-18","여성","20대","코스모스",86.99900000000001
"2021-04-18","남성","60대이상","단풍",127.62429
"2021-04-18","남성","60대이상","캠핑",103.86738
"2021-04-18","남성","60대이상","유채꽃",363.53589999999997
"2021-04-18","여성","50대","단풍",63.19113
"2021-04-18","여성","50대","캠핑",93.20693999999999
"2021-04-18","여성","50대","수국",367.45655
"2021-04-18","남성","20대","캠핑",363.83398
"2021-04-18","남성","20대","코스모스",131.22527
"2021-04-18","남성","20대","벚꽃",322.92488000000003
"2021-04-18","남성","30대","한치",54.775259999999996
"2021-04-18","남성","30대","캠핑",356.64793
"2021-04-18","남성","30대","유채꽃",175.84267
"2021-04-18","남성","40대","단풍",60.542519999999996
"2021-04-18","남성","40대","캠핑",360.41922
"2021-04-18","남성","40대","유채꽃",170.77679999999998
"2021-04-18","남성","50대","단풍",114.65515
"2021-04-18","남성","50대","캠핑",206.89652999999998
"2021-04-18","남성","50대","유채꽃",293.39079000000004
"2021-04-18","남성","10대","캠핑",65.33333
"2021-04-18","남성","10대","코스모스",121.99999
"2021-04-18","남성","10대","벚꽃",359.33332
"2021-04-26","여성","10대","동백",347.13112
"2021-04-26","여성","20대","캠핑",359.95259
"2021-04-26","여성","20대","수국",307.93837
"2021-04-26","여성","20대","코스모스",101.30331
"2021-04-26","남성","60대이상","단풍",108.09522000000001
"2021-04-26","남성","60대이상","캠핑",115.71427
"2021-04-26","남성","60대이상","유채꽃",299.99998
"2021-04-26","여성","50대","한치",50.28008
"2021-04-26","여성","50대","캠핑",79.41175
"2021-04-26","여성","50대","수국",367.92715000000004
"2021-04-26","남성","20대","캠핑",355.93524
"2021-04-26","남성","20대","수국",209.89206
"2021-04-26","남성","20대","코스모스",111.15105999999999
"2021-04-26","남성","30대","한치",69.86424
"2021-04-26","남성","30대","캠핑",342.26242
"2021-04-26","남성","30대","수국",104.43436
"2021-04-26","남성","40대","한치",100.79049
"2021-04-26","남성","40대","캠핑",386.29775
"2021-04-26","남성","40대","수국",150.85637
"2021-04-26","남성","50대","단풍",128.28281
"2021-04-26","남성","50대","캠핑",225.25250999999997
"2021-04-26","남성","50대","수국",365.31985000000003
"2021-04-26","남성","10대","캠핑",83.78377
"2021-04-26","남성","10대","코스모스",160.36033999999998
"2021-04-26","남성","10대","벚꽃",369.36936000000003
"2021-04-27","여성","30대","한치",112.97770000000001
"2021-04-27","여성","30대","캠핑",372.37258999999995
"2021-04-27","여성","30대","수국",225.31844
"2021-04-27","여성","40대","한치",118.19104
"2021-04-27","여성","40대","캠핑",330.1829
"2021-04-27","여성","40대","수국",379.26827000000003
"2021-04-27","여성","10대","캠핑",63.28125
"2021-04-27","여성","10대","코스모스",120.31249
"2021-04-27","여성","10대","동백",354.29687
"2021-04-27","여성","20대","한치",122.2651
"2021-04-27","여성","20대","캠핑",357.65764
"2021-04-27","여성","20대","수국",336.42212
"2021-04-07","여성","20대","캠핑",75.48428000000001
"2021-04-07","여성","20대","코스모스",32.79891
"2021-04-07","여성","20대","벚꽃",310.92183
"2021-04-07","남성","60대이상","단풍",65.41352
"2021-04-07","남성","60대이상","캠핑",72.18044
"2021-04-07","남성","60대이상","유채꽃",268.42104
"2021-04-07","여성","50대","단풍",42.105239999999995
"2021-04-07","여성","50대","캠핑",69.06288
"2021-04-07","여성","50대","벚꽃",324.64697
"2021-04-07","남성","20대","캠핑",80.17193
"2021-04-07","남성","20대","코스모스",37.45296
"2021-04-07","남성","20대","벚꽃",337.07683
"2021-04-07","남성","30대","한치",35.572829999999996
"2021-04-07","남성","30대","캠핑",228.71285
"2021-04-07","남성","30대","벚꽃",368.5997
"2021-04-07","남성","40대","한치",53.89342
"2021-04-07","남성","40대","캠핑",269.15982
"2021-04-07","남성","40대","벚꽃",332.58196000000004
"2021-04-07","남성","50대","단풍",51.64642
"2021-04-07","남성","50대","캠핑",97.22703
"2021-04-07","남성","50대","유채꽃",225.64989
"2021-04-07","남성","10대","캠핑",17.160989999999998
"2021-04-07","남성","10대","코스모스",61.864380000000004
"2021-04-07","남성","10대","벚꽃",306.77965
"2021-04-08","여성","60대이상","단풍",48.768460000000005
"2021-04-08","여성","60대이상","캠핑",66.99505
"2021-04-08","여성","60대이상","벚꽃",319.70441
"2021-04-08","전체","전체","캠핑",141.65384
"2021-04-08","전체","전체","코스모스",43.02458
"2021-04-08","전체","전체","벚꽃",344.35689
"2021-04-08","여성","30대","캠핑",219.09618999999998
"2021-04-08","여성","30대","코스모스",32.45868
"2021-04-08","여성","30대","벚꽃",365.30611
"2021-04-08","여성","40대","캠핑",150.12344000000002
"2021-04-08","여성","40대","코스모스",39.0617
"2021-04-08","여성","40대","벚꽃",326.37036
"2021-04-08","여성","10대","캠핑",16.370079999999998
"2021-04-08","여성","10대","코스모스",51.12691
"2021-04-08","여성","10대","벚꽃",342.70461
"2021-04-08","여성","20대","캠핑",104.69342
"2021-04-08","여성","20대","코스모스",43.128949999999996
"2021-04-08","여성","20대","벚꽃",340.80337000000003
"2021-04-08","남성","60대이상","단풍",59.93484
"2021-04-08","남성","60대이상","캠핑",71.33549
"2021-04-08","남성","60대이상","유채꽃",284.69055000000003
"2021-04-08","여성","50대","단풍",53.92747
"2021-04-08","여성","50대","캠핑",90.18125
"2021-04-08","여성","50대","벚꽃",345.46826
"2021-04-08","남성","20대","캠핑",104.87957
"2021-04-08","남성","20대","코스모스",48.035470000000004
"2021-04-08","남성","20대","벚꽃",356.14701
"2021-04-08","남성","30대","한치",39.438689999999994
"2021-04-08","남성","30대","캠핑",260.48743
"2021-04-08","남성","30대","벚꽃",358.05021
"2021-04-08","남성","40대","한치",61.32663999999999
"2021-04-08","남성","40대","캠핑",355.19397000000004
"2021-04-08","남성","40대","벚꽃",374.34291
"2021-04-08","남성","50대","단풍",56.20913
"2021-04-08","남성","50대","캠핑",97.22220999999999
"2021-04-08","남성","50대","유채꽃",277.77777000000003
"2021-04-08","남성","10대","캠핑",24.50703
"2021-04-08","남성","10대","코스모스",79.15491
"2021-04-08","남성","10대","벚꽃",352.67602999999997
"2021-04-11","여성","60대이상","단풍",73.65267
"2021-04-11","여성","60대이상","캠핑",74.85028
"2021-04-11","여성","60대이상","수국",342.51496
"2021-04-11","전체","전체","캠핑",201.11743
"2021-04-11","전체","전체","코스모스",51.62996
"2021-04-11","전체","전체","벚꽃",300.98302
"2021-04-11","여성","30대","캠핑",256.52172
"2021-04-11","여성","30대","코스모스",33.18655
"2021-04-11","여성","30대","벚꽃",278.42596000000003
